Ngày,Giá đóng,Giá điều chỉnh,Giá trị thay đổi,% thay đổi,Tổng KL GD,Tổng GT GD,Giá mở,Giá cao nhất,Giá thấp nhất
20/03/2019,45450.0,16930.0,-0.25,-0.55,"797,270",36270000000.0,45600.0,45900.0,45250.0
19/03/2019,45700.0,17030.0,-0.5,-1.08,"914,720",42030000000.0,46200.0,46300.0,45700.0
18/03/2019,46200.0,17210.0,0.2,0.43,"994,080",45790000000.0,46300.0,46450.0,45950.0
15/03/2019,46000.0,17140.0,-0.25,-0.54,"1,041,840",47860000000.0,46250.0,46300.0,45750.0
14/03/2019,46250.0,17230.0,0.05,0.11,"533,480",24650000000.0,46200.0,46500.0,46000.0
13/03/2019,46200.0,17210.0,-0.3,-0.65,"1,001,890",46500000000.0,46500.0,46700.0,46200.0
12/03/2019,46500.0,17330.0,2,4.49,"1,930,870",87510000000.0,44750.0,46500.0,44750.0
11/03/2019,44500.0,16580.0,-0.15,-0.34,"364,520",16270000000.0,44650.0,44850.0,44450.0
08/03/2019,44650.0,16640.0,-0.1,-0.22,"693,180",30930000000.0,44700.0,44800.0,44450.0
07/03/2019,44750.0,16670.0,0.15,0.34,"374,340",16760000000.000002,44600.0,45000.0,44600.0
06/03/2019,44600.0,16620.0,-0.3,-0.67,"695,230",31080000000.0,44950.0,45100.0,44450.0
05/03/2019,44900.0,16730.0,-0.1,-0.22,"824,300",37090000000.0,45000.0,45200.0,44800.0
04/03/2019,45000.0,16770.0,0.4,0.90,"806,770",36310000000.0,44600.0,45200.0,44600.0
01/03/2019,44600.0,16620.0,0.4,0.90,"590,780",26220000000.0,44550.0,44600.0,44150.0
28/02/2019,44200.0,16470.0,-0.9,-2.00,"1,372,190",61120000000.0,45100.0,45100.0,44200.0
27/02/2019,45100.0,16800.0,-0.1,-0.22,"485,650",21960000000.0,45200.0,45450.0,44900.0
26/02/2019,45200.0,16840.0,-0.3,-0.66,"663,220",30040000000.0,45600.0,45600.0,45000.0
25/02/2019,45500.0,16950.0,0.3,0.66,"1,023,660",46830000000.0,45550.0,46200.0,45450.0
22/02/2019,45200.0,16840.0,0.4,0.89,"1,243,720",55940000000.0,44800.0,45400.0,44400.0
21/02/2019,44800.0,16690.0,-0.05,-0.11,"749,950",33509999999.999996,44700.0,44900.0,44300.0
20/02/2019,44850.0,16710.0,0.45,1.01,"499,430",22340000000.0,44300.0,45050.0,44300.0
19/02/2019,44400.0,16540.0,0,0.00,"1,470,880",65750000000.0,44700.0,45150.0,44300.0
18/02/2019,44400.0,16540.0,0.2,0.45,"306,310",13590000000.0,44500.0,44600.0,44100.0
15/02/2019,44200.0,16470.0,-0.05,-0.11,"647,230",28630000000.0,44250.0,44450.0,44000.0
14/02/2019,44250.0,16490.0,-0.3,-0.67,"616,980",27480000000.0,44650.0,44900.0,44250.0
13/02/2019,44550.0,16600.0,0.65,1.48,"1,125,370",50140000000.0,44000.0,45000.0,44000.0
12/02/2019,43900.0,16360.0,-0.25,-0.57,"701,570",31000000000.0,44000.0,44600.0,43900.0
11/02/2019,44150.0,16450.0,1.55,3.64,"1,000,430",43840000000.0,43000.0,44300.0,42700.0
01/02/2019,42600.0,15870.0,-0.6,-1.39,"599,890",25600000000.0,43200.0,43200.0,41500.0
31/01/2019,43200.0,16100.000000000002,0,0.00,"517,260",22290000000.0,43300.0,43400.0,42900.0
30/01/2019,43200.0,16100.000000000002,0.7,1.65,"689,260",29630000000.0,42500.0,43400.0,42400.0
29/01/2019,42500.0,15840.0,0.4,0.95,"430,580",18190000000.0,42400.0,42500.0,42000.0
28/01/2019,42100.0,15690.0,-0.3,-0.71,"216,330",9150000000.0,42500.0,42500.0,42100.0
25/01/2019,42400.0,15800.0,-0.05,-0.12,"213,470",9070000000.0,42400.0,42600.0,42300.0
24/01/2019,42450.0,15820.0,0.1,0.24,"234,470",9960000000.0,42400.0,42600.0,42350.0
23/01/2019,42350.0,15780.0,0,0.00,"193,460",8180000000.0,42300.0,42400.0,42150.0
22/01/2019,42350.0,15780.0,-0.15,-0.35,"141,480",6020000000.0,42500.0,42750.0,42350.0
21/01/2019,42500.0,15840.0,0.5,1.19,"247,800",10530000000.0,42200.0,42800.0,42200.0
18/01/2019,42000.0,15650.0,0,0.00,"227,150",9570000000.0,42100.0,42500.0,42000.0
17/01/2019,42000.0,15650.0,-0.55,-1.29,"379,770",16100000000.000002,42500.0,42750.0,42000.0
16/01/2019,42550.0,15850.0,-0.25,-0.58,"186,590",7970000000.0,42550.0,43000.0,42550.0
15/01/2019,42800.0,15950.0,0.3,0.71,"339,480",14500000000.0,42300.0,42800.0,42300.0
14/01/2019,42500.0,15840.0,0.3,0.71,"398,400",16890000000.0,42300.0,42600.0,42000.0
11/01/2019,42200.0,15720.0,0.05,0.12,"596,090",25260000000.0,42400.0,42550.0,42050.0
10/01/2019,42150.0,15700.0,-0.25,-0.59,"207,330",8780000000.0,42400.0,42550.0,42150.0
09/01/2019,42400.0,15800.0,0.4,0.95,"309,040",13070000000.0,42100.0,42600.0,41900.0
08/01/2019,42000.0,15650.0,0.2,0.48,"295,660",12370000000.0,41800.0,42000.0,41700.0
07/01/2019,41800.0,15570.0,0.7,1.70,"408,470",17110000000.0,41800.0,42100.0,41600.0
04/01/2019,41100.0,15310.0,0.3,0.74,"318,570",13020000000.0,40600.0,41450.0,40500.0
03/01/2019,40800.0,15200.0,-0.4,-0.97,"716,600",29340000000.0,41450.0,41450.0,40700.0
02/01/2019,41200.0,15350.0,-1,-2.37,"459,120",19130000000.0,41200.0,42150.0,41150.0
28/12/2018,42200.0,15720.0,0.4,0.96,"387,170",16290000000.0,42050.0,42200.0,41800.0
27/12/2018,41800.0,15570.0,0.4,0.97,"454,860",19100000000.0,42100.0,42250.0,41800.0
26/12/2018,41400.0,15430.0,-0.1,-0.24,"333,590",13870000000.0,41500.0,41850.0,41400.0
25/12/2018,41500.0,15460.0,-0.5,-1.19,"732,310",30190000000.0,41400.0,41500.0,41000.0
24/12/2018,42000.0,15650.0,-0.5,-1.18,"212,530",9020000000.0,42600.0,42800.0,42000.0
21/12/2018,42500.0,15840.0,0.45,1.07,"453,810",19110000000.0,41900.0,42500.0,41900.0
20/12/2018,42050.0,15670.0,-0.05,-0.12,"461,210",19460000000.0,42300.0,42400.0,42050.0
19/12/2018,42100.0,15690.0,0.1,0.24,"471,580",19850000000.0,42000.0,42600.0,41850.0
18/12/2018,42000.0,15650.0,-1,-2.33,"1,125,660",47490000000.0,42350.0,42800.0,41850.0
17/12/2018,43000.0,16020.0,-1.15,-2.60,"777,640",33900000000.0,44100.0,44100.0,43000.0
14/12/2018,44150.0,16450.0,-0.45,-1.01,"787,920",35020000000.0,44600.0,44800.0,44100.0
13/12/2018,44600.0,16620.0,0.15,0.34,"780,570",34990000000.0,44950.0,45250.0,44500.0
12/12/2018,44450.0,16560.0,0.4,0.91,"664,120",29460000000.0,44050.0,44550.0,44050.0
11/12/2018,44050.0,16410.0,-0.15,-0.34,"382,700",16910000000.0,44300.0,44500.0,43900.0
10/12/2018,44200.0,16470.0,-0.9,-2.00,"694,990",30930000000.0,44800.0,45000.0,44200.0
07/12/2018,45100.0,16800.0,0.7,1.58,"763,170",34280000000.0,44600.0,45350.0,44600.0
06/12/2018,44400.0,16540.0,-0.2,-0.45,"484,120",21490000000.0,44500.0,44800.0,44050.0
05/12/2018,44600.0,16620.0,-0.35,-0.78,"605,880",27070000000.0,44450.0,44950.0,44400.0
04/12/2018,44950.0,16750.0,0.05,0.11,"1,011,170",45520000000.0,44900.0,45500.0,44750.0
03/12/2018,44900.0,16730.0,2,4.66,"1,136,360",50220000000.0,43200.0,44900.0,43200.0
30/11/2018,42900.0,15980.0,0,0.00,"323,780",13850000000.0,42900.0,42950.0,42650.0
29/11/2018,42900.0,15980.0,0.1,0.23,"523,610",22550000000.0,43300.0,43500.0,42900.0
28/11/2018,42800.0,15950.0,0.05,0.12,"256,240",10960000000.0,42750.0,42850.0,42550.0
27/11/2018,42750.0,15930.0,0.3,0.71,"341,670",14590000000.0,42900.0,42900.0,42500.0
26/11/2018,42450.0,15820.0,-0.6,-1.39,"483,470",20610000000.0,43050.0,43050.0,42450.0
23/11/2018,43050.0,16040.0,-0.35,-0.81,"346,060",14950000000.0,43100.0,43450.0,43000.0
22/11/2018,43400.0,16170.000000000002,0,0.00,"323,300",14030000000.0,43400.0,43600.0,43250.0
21/11/2018,43400.0,16170.000000000002,0,0.00,"513,360",22080000000.0,42800.0,43400.0,42700.0
20/11/2018,43400.0,16170.000000000002,0.25,0.58,"550,140",23730000000.0,43200.0,43400.0,42850.0
19/11/2018,43150.0,16079.999999999998,0.4,0.94,"396,020",17040000000.0,43000.0,43200.0,42800.0
16/11/2018,42750.0,15930.0,0.55,1.30,"639,910",27260000000.0,42500.0,42900.0,42250.0
15/11/2018,42200.0,15720.0,-0.05,-0.12,"498,790",21030000000.0,42000.0,42400.0,41700.0
14/11/2018,42250.0,15740.0,0.6,1.44,"752,440",31620000000.0,41900.0,42250.0,41600.0
13/11/2018,41650.0,15520.0,-0.3,-0.72,"438,030",18170000000.0,41200.0,41750.0,41200.0
12/11/2018,41950.0,15630.0,0.7,1.70,"273,110",11330000000.0,41200.0,41950.0,41150.0
09/11/2018,41250.0,15370.0,-0.9,-2.14,"635,120",26400000000.0,41800.0,42100.0,41200.0
08/11/2018,42150.0,15700.0,0.3,0.72,"352,130",14840000000.0,42250.0,42400.0,41950.0
07/11/2018,41850.0,15590.0,-0.3,-0.71,"495,560",20800000000.0,42150.0,42500.0,41650.0
06/11/2018,42150.0,15700.0,-0.4,-0.94,"470,930",19950000000.0,42700.0,42750.0,42100.0
05/11/2018,42550.0,15850.0,-0.35,-0.82,"265,620",11290000000.0,42600.0,43000.0,42200.0
02/11/2018,42900.0,15980.0,1,2.39,"593,810",25260000000.0,42350.0,43000.0,42050.0
01/11/2018,41900.0,15610.0,-0.05,-0.12,"469,760",19780000000.0,42050.0,42400.0,41900.0
31/10/2018,41950.0,15630.0,0.95,2.32,"325,140",13560000000.0,41750.0,42000.0,41300.0
30/10/2018,41000.0,15280.0,0,0.00,"452,630",18700000000.0,41100.0,41800.0,40850.0
29/10/2018,41000.0,15280.0,0.2,0.49,"462,380",18930000000.0,40500.0,41450.0,40500.0
26/10/2018,40800.0,15200.0,-0.25,-0.61,"919,770",37990000000.0,41500.0,41750.0,40800.0
25/10/2018,41050.0,15290.0,-0.75,-1.79,"757,730",30800000000.0,40000.0,41300.0,40000.0
24/10/2018,41800.0,15570.0,-0.4,-0.95,"562,380",23720000000.0,42050.0,42550.0,41800.0
23/10/2018,42200.0,15720.0,-0.95,-2.20,"1,150,850",48790000000.0,43150.0,43150.0,41600.0
22/10/2018,43150.0,16079.999999999998,0.15,0.35,"429,360",18600000000.0,43400.0,43700.0,43100.0
19/10/2018,43000.0,16020.0,-0.6,-1.38,"925,420",39840000000.0,43000.0,43500.0,42900.0
18/10/2018,43600.0,16239.999999999998,0,0.00,"710,630",31020000000.0,43700.0,44000.0,43400.0
17/10/2018,43600.0,16239.999999999998,0.35,0.81,"474,320",20730000000.0,43800.0,44000.0,43500.0
16/10/2018,43250.0,16110.0,0.25,0.58,"603,710",25980000000.0,43500.0,43500.0,42700.0
15/10/2018,43000.0,16020.0,-0.8,-1.83,"495,650",21500000000.0,43800.0,44000.0,43000.0
12/10/2018,43800.0,16320.0,1.1,2.58,"1,377,940",58980000000.0,42500.0,44000.0,41700.0
11/10/2018,42700.0,15910.0,-2.6,-5.74,"2,177,930",94520000000.0,42700.0,44400.0,42300.0
10/10/2018,45300.0,16880.0,0.6,1.34,"695,690",31320000000.0,44700.0,45400.0,44700.0
09/10/2018,44700.0,16650.0,-0.3,-0.67,"399,440",17940000000.0,45000.0,45150.0,44700.0
08/10/2018,45000.0,16770.0,-0.6,-1.32,"511,810",23140000000.0,45500.0,45500.0,45000.0
05/10/2018,45600.0,16990.0,-0.25,-0.55,"508,450",23280000000.0,45950.0,46000.0,45550.0
04/10/2018,45850.0,17080.0,0.35,0.77,"471,280",21560000000.0,45500.0,46000.0,45400.0
03/10/2018,45500.0,16950.0,0.2,0.44,"373,060",16920000000.000002,45300.0,45700.0,45250.0
02/10/2018,45300.0,16880.0,-0.7,-1.52,"854,660",39020000000.0,45850.0,46000.0,45250.0
01/10/2018,46000.0,17140.0,-0.3,-0.65,"519,760",23960000000.0,46300.0,46450.0,45950.0
28/09/2018,46300.0,17250.0,0.1,0.22,"559,790",25970000000.0,46500.0,46500.0,46250.0
27/09/2018,46200.0,17210.0,0.15,0.33,"750,790",34690000000.0,46050.0,46500.0,46050.0
26/09/2018,46050.0,17160.0,0.15,0.33,"1,028,940",47470000000.0,46000.0,46800.0,45850.0
25/09/2018,45900.0,17100.0,-0.2,-0.43,"746,530",34310000000.000004,45900.0,46100.0,45800.0
24/09/2018,46100.0,17180.0,0.2,0.44,"991,190",45620000000.0,45900.0,46500.0,45800.0
21/09/2018,45900.0,17100.0,0,0.00,"1,327,270",60620000000.0,46050.0,46050.0,45200.0
20/09/2018,45900.0,17100.0,0.45,0.99,"1,126,260",51710000000.0,45050.0,46200.0,45050.0
19/09/2018,45450.0,16930.0,0.65,1.45,"1,352,060",61300000000.0,45000.0,45650.0,44800.0
18/09/2018,44800.0,16690.0,0.7,1.59,"799,660",35420000000.0,43700.0,44800.0,43700.0
17/09/2018,44100.0,16430.0,-0.45,-1.01,"564,810",25020000000.0,44500.0,44500.0,44100.0
14/09/2018,44550.0,16600.0,1.15,2.65,"2,772,660",123090000000.0,43600.0,44700.0,43600.0
13/09/2018,43400.0,16170.000000000002,0.35,0.81,"646,170",28200000000.0,43700.0,43900.0,43200.0
12/09/2018,43050.0,16040.0,-0.1,-0.23,"477,500",20640000000.0,43500.0,43700.0,43050.0
11/09/2018,43150.0,16079.999999999998,0.6,1.41,"562,280",24110000000.0,42550.0,43200.0,42550.0
10/09/2018,42550.0,15850.0,-0.45,-1.05,"367,280",15730000000.0,43200.0,43200.0,42550.0
07/09/2018,43000.0,16020.0,0.65,1.53,"508,770",21660000000.0,42500.0,43000.0,42350.0
06/09/2018,42350.0,15780.0,-0.95,-2.19,"1,206,190",51570000000.0,43100.0,43300.0,42350.0
05/09/2018,43300.0,16129.999999999998,-0.8,-1.81,"843,460",36940000000.0,44050.0,44200.0,43000.0
04/09/2018,44100.0,16430.0,-0.1,-0.23,"634,400",28070000000.0,44100.0,44700.0,44000.0
31/08/2018,44200.0,16470.0,0.05,0.11,"1,027,280",45670000000.0,44150.0,44900.0,44100.0
30/08/2018,44150.0,16450.0,-0.05,-0.11,"632,170",27860000000.0,44200.0,44200.0,43950.0
29/08/2018,44200.0,16470.0,0,0.00,"775,370",34189999999.999996,44150.0,44400.0,43950.0
28/08/2018,44200.0,16470.0,-0.2,-0.45,"909,720",40220000000.0,44300.0,44450.0,44050.0
27/08/2018,44400.0,16540.0,-0.05,-0.11,"808,140",35880000000.0,44300.0,44500.0,44200.0
24/08/2018,44450.0,16560.0,0.05,0.11,"629,740",27880000000.0,44400.0,44500.0,43900.0
23/08/2018,44400.0,16540.0,0.35,0.79,"1,004,880",44630000000.0,44100.0,44500.0,44100.0
22/08/2018,44050.0,16410.0,0.35,0.80,"1,152,700",50700000000.0,43750.0,44300.0,43700.0
21/08/2018,43700.0,16280.000000000002,0,0.00,"720,470",31400000000.0,43600.0,43800.0,43400.0
20/08/2018,43700.0,16280.000000000002,0.2,0.46,"955,270",41780000000.0,43500.0,44300.0,43150.0
17/08/2018,43500.0,16210.0,0.5,1.16,"928,050",40160000000.0,43200.0,43500.0,43000.0
16/08/2018,43000.0,16020.0,0.2,0.47,"1,378,580",59000000000.0,42900.0,43000.0,42450.0
15/08/2018,43800.0,15950.0,-0.5,-1.13,"1,658,080",73580000000.0,44300.0,44700.0,43700.0
14/08/2018,44300.0,16129.999999999998,0.85,1.96,"1,601,310",70540000000.0,43750.0,44350.0,43600.0
13/08/2018,43450.0,15820.0,0.35,0.81,"1,038,760",45060000000.0,43100.0,43700.0,43100.0
10/08/2018,43100.0,15690.0,0.3,0.70,"797,270",34400000000.0,42800.0,43450.0,42700.0
09/08/2018,42800.0,15580.0,0.3,0.71,"1,232,720",52930000000.0,43000.0,43200.0,42550.0
08/08/2018,42500.0,15470.0,0.55,1.31,"764,020",32250000000.0,41950.0,42600.0,41900.0
07/08/2018,41950.0,15270.0,-0.3,-0.71,"645,810",27130000000.0,42300.0,42300.0,41750.0
06/08/2018,42250.0,15380.0,-0.35,-0.82,"350,030",14840000000.0,42400.0,42700.0,42250.0
03/08/2018,42600.0,15510.0,-0.1,-0.23,"719,840",30830000000.0,43000.0,43100.0,42400.0
02/08/2018,42700.0,15550.0,0.7,1.67,"726,710",30380000000.0,42000.0,42700.0,41600.0
01/08/2018,42000.0,15290.0,-0.8,-1.87,"2,431,450",102770000000.0,42700.0,43050.0,41900.0
31/07/2018,42800.0,15580.0,-0.5,-1.15,"1,591,210",68489999999.99999,43300.0,43500.0,42800.0
30/07/2018,43300.0,15770.0,0,0.00,"1,197,220",51860000000.0,43400.0,43500.0,43200.0
27/07/2018,43300.0,15770.0,0.75,1.76,"1,291,840",55980000000.0,42900.0,43900.0,42550.0
26/07/2018,42550.0,15490.0,0.15,0.35,"717,640",30530000000.0,42700.0,43000.0,42100.0
25/07/2018,42400.0,15440.0,0.2,0.47,"1,326,030",56660000000.0,42300.0,43800.0,42200.0
24/07/2018,42200.0,15360.0,0.2,0.48,"1,167,460",48840000000.0,42000.0,42450.0,41400.0
23/07/2018,42000.0,15290.0,0.4,0.96,"1,111,700",47000000000.0,42000.0,42700.0,41850.0
20/07/2018,41600.0,15150.0,-0.9,-2.12,"851,350",35490000000.0,42300.0,42300.0,41250.0
19/07/2018,42500.0,15470.0,-0.4,-0.93,"753,150",32049999999.999996,42200.0,42900.0,42200.0
18/07/2018,42900.0,15620.0,1,2.39,"1,096,080",46510000000.0,42000.0,42900.0,41900.0
17/07/2018,41900.0,15260.0,1,2.44,"1,297,460",53640000000.0,40700.0,41900.0,40550.0
16/07/2018,40900.0,14890.0,0.3,0.74,"645,230",26480000000.0,41100.0,41500.0,40650.0
13/07/2018,40600.0,14780.0,1.8,4.64,"1,060,620",42720000000.0,39500.0,40800.0,39300.0
12/07/2018,38800.0,14130.0,-0.4,-1.02,"684,480",26640000000.0,38800.0,39650.0,38500.0
11/07/2018,39200.0,14270.0,-1.2,-2.97,"801,770",31420000000.0,39500.0,40000.0,38600.0
10/07/2018,40400.0,14710.0,0.25,0.62,"249,100",10030000000.0,40300.0,40700.0,40000.0
09/07/2018,40150.0,14620.0,-0.65,-1.59,"583,920",23850000000.0,41000.0,41350.0,39800.0
06/07/2018,40800.0,14860.0,1.3,3.29,"913,260",36630000000.0,39000.0,41700.0,38900.0
05/07/2018,39500.0,14380.0,-0.5,-1.25,"711,240",27970000000.0,40000.0,40100.0,38500.0
04/07/2018,40000.0,14560.0,1,2.56,"980,200",38470000000.0,39050.0,40000.0,38500.0
03/07/2018,39000.0,14200.0,-1.2,-2.99,"1,351,030",53570000000.0,40200.0,40650.0,39000.0
02/07/2018,40200.0,14640.0,-1.3,-3.13,"979,030",39770000000.0,41500.0,41900.0,40000.0
29/06/2018,41500.0,15110.0,-1,-2.35,"759,780",31980000000.0,42500.0,43000.0,41500.0
28/06/2018,42500.0,15470.0,-1.8,-4.06,"1,175,250",50730000000.0,44300.0,44300.0,42500.0
27/06/2018,44300.0,16129.999999999998,-0.2,-0.45,"256,990",11440000000.0,44900.0,44900.0,44250.0
26/06/2018,44500.0,16200.0,-0.6,-1.33,"240,850",10720000000.0,44500.0,44800.0,44300.0
25/06/2018,45100.0,16420.0,0.1,0.22,"511,540",23090000000.0,45400.0,45400.0,44900.0
22/06/2018,45000.0,16379.999999999998,0.6,1.35,"375,270",16660000000.0,44300.0,45000.0,43900.0
21/06/2018,44400.0,16170.000000000002,-1,-2.20,"349,770",15660000000.0,45400.0,45400.0,44100.0
20/06/2018,45400.0,16530.0,0.9,2.02,"650,560",29210000000.0,44900.0,45400.0,44000.0
19/06/2018,44500.0,16200.0,-0.9,-1.98,"2,015,520",88720000000.0,45100.0,45100.0,42700.0
18/06/2018,45400.0,16530.0,-1.1,-2.37,"693,660",31860000000.0,46900.0,46900.0,45400.0
15/06/2018,46500.0,16930.0,-0.1,-0.21,"442,100",20500000000.0,46300.0,46700.0,46250.0
14/06/2018,46600.0,16970.0,-0.2,-0.43,"460,360",21600000000.0,47000.0,47250.0,46600.0
13/06/2018,46800.0,17040.0,0.5,1.08,"452,120",21000000000.0,46000.0,46900.0,46000.0
12/06/2018,46300.0,16860.0,-1.2,-2.53,"1,257,200",58520000000.0,47500.0,47500.0,45700.0
11/06/2018,47500.0,17290.0,-0.45,-0.94,"721,890",34450000000.0,47750.0,47950.0,47500.0
08/06/2018,47950.0,17460.0,0.15,0.31,"1,050,890",50270000000.0,47900.0,48200.0,47500.0
07/06/2018,47800.0,17400.0,-0.7,-1.44,"1,138,280",54750000000.0,48900.0,48900.0,47700.0
06/06/2018,48500.0,17660.0,0.7,1.46,"1,017,540",48970000000.0,48000.0,48500.0,47300.0
05/06/2018,47800.0,17400.0,0.55,1.16,"1,347,750",64140000000.0,47500.0,48100.0,47200.0
04/06/2018,47250.0,17200.0,0.8,1.72,"1,150,670",53990000000.0,46500.0,47450.0,46350.0
01/06/2018,46450.0,16910.0,0.45,0.98,"1,291,490",59770000000.0,46000.0,46700.0,45700.0
31/05/2018,46000.0,16750.0,0.55,1.21,"1,105,040",50890000000.0,45050.0,46700.0,45000.0
30/05/2018,45450.0,16550.0,-1.95,-4.11,"1,590,980",72810000000.0,47300.0,47300.0,45400.0
29/05/2018,47400.0,17260.0,1.9,4.18,"2,350,500",107630000000.0,45500.0,48200.0,44850.0
28/05/2018,45500.0,16570.0,-3.4,-6.95,"2,034,970",94020000000.0,47200.0,48200.0,45500.0
25/05/2018,48900.0,17800.0,-1.53,-3.03,"788,360",39440000000.0,51000.0,51000.0,48900.0
24/05/2018,59500.0,18360.0,-1.1,-1.82,"1,035,660",62110000000.0,60900.0,61200.0,59500.0
23/05/2018,60600.0,18700.0,0.9,1.51,"1,077,080",64930000000.00001,60000.0,61000.0,59500.0
22/05/2018,59700.0,18420.0,-1.3,-2.13,"1,101,490",66459999999.99999,61000.0,61500.0,59500.0
21/05/2018,61000.0,18820.0,0.2,0.33,"1,483,830",91490000000.0,61200.0,62400.0,61000.0
18/05/2018,60800.0,18760.0,0.2,0.33,"979,930",58660000000.0,60600.0,61000.0,58800.0
17/05/2018,60600.0,18700.0,0.1,0.17,"719,700",43740000000.0,60400.0,61400.0,60400.0
16/05/2018,60500.0,18670.0,-0.9,-1.47,"672,930",40940000000.0,61000.0,61400.0,60500.0
15/05/2018,61400.0,18950.0,-0.2,-0.32,"910,810",55980000000.0,62000.0,62000.0,61000.0
14/05/2018,61600.0,19010.0,2.1,3.53,"2,012,550",122630000000.0,60100.0,61700.0,59600.0
11/05/2018,59500.0,18360.0,1.2,2.06,"1,169,610",68860000000.0,58000.0,59500.0,58000.0
10/05/2018,58300.0,17990.0,-0.1,-0.17,"1,546,130",90790000000.0,58400.0,59400.0,58000.0
09/05/2018,58400.0,18020.0,-0.6,-1.02,"1,004,740",58940000000.0,58600.0,59100.0,58100.0
08/05/2018,59000.0,18210.0,-0.6,-1.01,"1,114,210",65900000000.00001,59200.0,59600.0,58800.0
07/05/2018,59600.0,18390.0,0.8,1.36,"878,040",51850000000.0,58800.0,59600.0,58600.0
04/05/2018,58800.0,18150.0,0.8,1.38,"1,171,180",68650000000.00001,58500.0,59000.0,58200.0
03/05/2018,58000.0,17900.0,1,1.75,"2,162,850",122970000000.0,56800.0,58000.0,55700.0
02/05/2018,57000.0,17590.0,0,0.00,"1,370,180",78690000000.0,57000.0,58000.0,56800.0
27/04/2018,57000.0,17590.0,2,3.64,"1,597,710",89770000000.0,55000.0,57400.0,54900.0
26/04/2018,55000.0,16970.0,-1.4,-2.48,"2,031,810",114320000000.0,56900.0,57700.0,55000.0
24/04/2018,56400.0,17410.0,-1.6,-2.76,"1,850,860",106250000000.0,57400.0,58500.0,56100.0
23/04/2018,58000.0,17900.0,-3.3,-5.38,"1,461,440",87390000000.0,61300.0,61700.0,57200.0
20/04/2018,61300.0,18920.0,0.6,0.99,"972,550",59340000000.0,61000.0,61500.0,60300.0
19/04/2018,60700.0,18730.0,-1.3,-2.10,"2,377,390",145380000000.0,62000.0,62100.0,60700.0
18/04/2018,62000.0,19130.0,0,0.00,"1,247,240",77850000000.0,62300.0,62900.0,61900.0
17/04/2018,62000.0,19130.0,0.9,1.47,"1,105,060",67910000000.0,61500.0,62000.0,60900.0
16/04/2018,61100.0,18860.0,-0.9,-1.45,"1,181,050",72480000000.0,62000.0,62400.0,60900.0
13/04/2018,62000.0,19130.0,-1.6,-2.52,"2,146,710",134419999999.99998,63900.0,63900.0,62000.0
12/04/2018,63600.0,19630.0,0.6,0.95,"1,321,110",83240000000.0,63000.0,63600.0,62100.0
11/04/2018,63000.0,19440.0,-1.4,-2.17,"3,296,390",211330000000.0,64800.0,65400.00000000001,63000.0
10/04/2018,64400.00000000001,19870.0,1,1.58,"4,490,010",288890000000.0,63600.0,65200.0,63500.0
09/04/2018,63400.0,19570.0,0.7,1.12,"1,502,210",94940000000.0,62600.0,63600.0,62600.0
06/04/2018,62700.0,19350.0,-0.3,-0.48,"3,614,250",229880000000.0,64200.0,64300.0,62700.0
05/04/2018,63000.0,19440.0,1.3,2.11,"2,874,100",180110000000.0,62000.0,63700.0,61500.0
04/04/2018,61700.0,19040.0,0.5,0.82,"2,297,950",142970000000.0,62000.0,62800.0,61600.0
03/04/2018,61200.0,18890.0,-0.3,-0.49,"1,140,770",69760000000.0,61200.0,61400.0,60900.0
02/04/2018,61500.0,18980.0,0.8,1.32,"2,194,820",134740000000.00002,61500.0,61700.0,61000.0
30/03/2018,60700.0,18730.0,1.2,2.02,"2,434,830",147490000000.0,59600.0,61300.0,59400.0
29/03/2018,59500.0,18360.0,0.6,1.02,"827,280",49160000000.0,59400.0,59700.0,59000.0
28/03/2018,58900.0,18180.0,-0.6,-1.01,"660,440",39020000000.0,59100.0,59400.0,58800.0
27/03/2018,59500.0,18360.0,0.3,0.51,"993,260",59170000000.0,59900.0,60100.0,59000.0
26/03/2018,59200.0,18270.0,0.6,1.02,"940,840",55520000000.0,58600.0,59400.0,58600.0
23/03/2018,58600.0,18080.0,-1.5,-2.50,"2,833,670",166810000000.0,59000.0,59600.0,58000.0
22/03/2018,60100.0,18550.0,-0.9,-1.48,"1,264,760",76800000000.0,61000.0,61400.0,60100.0
21/03/2018,61000.0,18820.0,-0.3,-0.49,"999,470",61390000000.0,61300.0,61800.0,61000.0
20/03/2018,61300.0,18920.0,0.8,1.32,"2,921,440",180320000000.0,60200.0,62300.0,60000.0
19/03/2018,60500.0,18670.0,0.4,0.67,"1,337,110",80550000000.0,60200.0,60600.0,59900.0
16/03/2018,60100.0,18550.0,-0.5,-0.83,"1,426,890",85780000000.0,60100.0,60800.0,59700.0
15/03/2018,60600.0,18700.0,-0.2,-0.33,"1,189,330",72190000000.0,61000.0,61100.0,60300.0
14/03/2018,60800.0,18760.0,0.7,1.16,"2,070,230",124690000000.0,60100.0,60800.0,59400.0
13/03/2018,60100.0,18550.0,-1.3,-2.12,"4,159,670",250100000000.0,61200.0,61200.0,59400.0
12/03/2018,61400.0,18950.0,-0.2,-0.32,"1,611,250",99770000000.0,61400.0,62600.0,61400.0
09/03/2018,61600.0,19010.0,-0.6,-0.96,"2,068,410",128509999999.99998,62700.0,63100.0,61500.0
08/03/2018,62200.0,19200.0,0,0.00,"1,316,600",81610000000.0,62000.0,62500.0,61300.0
